"ID_Number","Activity","Start_time","End_time","Sleep_location"
"254","C","6.00","6.30",""
"254","P","6.30","7.15",""
"254","S","7.15","11.15","H"
"254","P","11.15","16.15",""
"254","S","16.15","22.15","H"
"254","P","22.15","23.00",""
"254","C","23.00","23.30",""
"254","W","23.30","8.30",""
"254","C","8.30","9.00",""
"254","P","9.00","12.00",""
"254","S","12.00","16.30","H"
"254","P","16.30","20.00",""
"254","S","20.00","21.30","H"
"254","P","21.30","22.15",""
"254","C","22.15","22.45",""
"254","W","22.45","6.30",""
"254","C","6.30","7.00",""
"254","P","7.00","11.00",""
"254","S","11.00","16.45","H"
"254","P","16.45","17.15",""
"254","S","17.15","20.00","H"
"254","P","20.00","1.00",""
"254","S","1.00","5.30","H"
"254","P","5.30","6.00",""
"254","C","6.00","6.30",""
"254","W","6.30","14.00",""
"254","C","14.00","14.30",""
"254","P","14.30","1.30",""
"254","S","1.30","9.00","H"
"254","P","9.00","14.30",""
"254","C","14.30","15.00",""
"254","W","15.00","22.30",""
"254","C","22.30","23.00",""
"254","P","23.00","1.00",""
"254","S","1.00","8.30","H"
"254","P","8.30","23.30",""
"254","S","23.30","6.30","H"
"254","P","6.30","7.00",""
"254","C","7.00","7.30",""
"254","W","7.30","19.30",""
"254","C","19.30","20.00",""
"254","P","20.00","23.30",""
"254","S","23.30","9.30","H"
"254","P","9.30","19.00",""
"254","S","19.00","21.30","H"
"254","P","21.30","22.00",""
"254","C","22.00","22.30",""
"254","W","22.30","6.00",""
"254","C","6.00","6.30",""
"254","P","6.30","7.00",""
"254","S","7.00","11.30","H"
"254","P","11.30","15.00",""
"254","C","15.00","15.30",""
"254","W","15.30","22.15",""
"254","C","22.15","22.45",""
"254","P","22.45","23.59",""
"254","S","0.00","8.00","H"
"254","P","8.00","19.00",""
"254","S","19.00","21.45","H"
"254","P","21.45","22.00",""
"254","C","22.00","22.30",""
"254","W","22.30","6.20",""
"254","C","6.20","7.00",""
"254","P","7.00","7.30",""
"254","S","7.30","11.30","H"
"254","P","11.30","15.15",""
"254","C","15.15","15.50",""
"254","W","15.50","23.25",""
"254","C","23.25","23.59",""
"254","P","0.00","0.30",""
"254","S","0.30","9.00","H"
"254","P","9.00","13.45",""
"254","C","13.45","14.30",""
"254","W","14.30","22.15",""
"254","C","22.15","22.45",""
"254","P","22.45","0.45",""
"254","S","0.45","6.45","H"
"254","P","6.45","7.00",""
"254","C","7.00","7.30",""
"254","W","7.30","15.00",""
"254","C","15.00","15.45",""
"254","P","15.45","23.59",""
"257","W","0.00","4.00",""
"257","C","4.00","4.10",""
"257","S","4.10","12.00","H"
"257","P","12.00","14.20",""
"257","C","14.20","14.30",""
"257","W","14.30","22.30",""
"257","C","22.30","22.40",""
"257","S","22.40","5.30","H"
"257","P","5.30","7.00",""
"257","C","7.00","7.10",""
"257","W","7.10","18.30",""
"257","C","18.30","18.40",""
"257","P","18.40","23.00",""
"257","S","23.00","4.00","H"
"257","P","4.00","5.30",""
"257","C","5.30","5.40",""
"257","W","5.40","13.45",""
"257","C","13.45","14.00",""
"257","S","14.00","9.20","H"
"257","P","9.20","12.00",""
"257","C","12.00","12.15",""
"257","W","12.15","23.30",""
"257","C","23.30","0.00",""
"257","P","0.00","1.00",""
"257","S","1.00","9.00","A"
"257","P","9.00","14.15",""
"257","C","14.15","14.30",""
"257","W","14.30","21.00",""
"257","C","21.00","21.10",""
"257","P","21.10","0.00",""
"257","S","0.00","6.30","H"
"257","P","6.30","12.00",""
"257","C","12.00","12.15",""
"257","W","12.15","21.50",""
"257","C","21.50","22.00",""
"257","P","22.00","23.00",""
"257","S","23.00","6.00","H"
"257","P","6.00","11.00",""
"257","C","11.00","13.00",""
"257","W","13.00","3.40",""
"257","C","3.40","4.10",""
"257","S","4.10","11.00","A"
"257","P","11.00","12.00",""
"257","S","12.00","15.00","A"
"257","P","15.00","17.00",""
"257","C","17.00","17.30",""
"257","W","17.30","3.45",""
"257","C","3.45","4.00",""
"257","S","4.00","13.00","A"
"257","P","13.00","14.30",""
"257","C","14.30","15.00",""
"257","W","15.00","4.00",""
"257","C","4.00","4.15",""
"257","S","4.15","13.00","A"
"257","P","13.00","14.00",""
"257","C","14.00","14.30",""
"257","W","14.30","2.45",""
"257","C","2.45","5.00",""
"257","P","5.00","6.00",""
"257","S","6.00","12.00","H"
"257","P","12.00","21.00",""
"257","S","21.00","5.00","H"
"257","P","5.00","13.00",""
"257","C","13.00","14.30",""
"257","W","14.30","1.00",""
"257","C","1.00","1.20",""
"257","P","1.20","2.00",""
"257","S","2.00","11.00","A"
"257","P","11.00","13.00",""
"257","C","13.00","13.10",""
"257","W","13.10","1.15",""
"257","C","1.15","1.40",""
"257","P","1.40","2.00",""
"257","S","2.00","8.00","A"
"257","P","8.00","23.59",""
"259","S","0.00","4.00","H"
"259","P","4.00","6.00",""
"259","S","6.00","8.00","H"
"259","P","8.00","16.00",""
"259","S","16.00","18.00","H"
"259","P","18.00","22.30",""
"259","C","22.30","23.00",""
"259","W","23.00","11.38",""
"259","P","11.38","12.30",""
"259","S","12.30","18.00","A"
"259","P","18.00","21.15",""
"259","S","21.15","1.30","A"
"259","P","1.30","2.38",""
"259","W","2.38","13.40",""
"259","S","10.00","10.30","A"
"259","C","13.40","14.10",""
"259","P","14.10","15.00",""
"259","S","15.00","18.00","H"
"259","P","18.00","23.00",""
"259","S","23.00","5.00","H"
"259","P","5.00","6.00",""
"259","C","6.00","6.30",""
"259","W","6.30","18.00",""
"259","L","18.00","18.30",""
"259","P","18.30","22.00",""
"259","S","22.00","7.00","A"
"259","P","7.00","13.00",""
"259","S","13.00","15.30","A"
"259","W","15.30","2.30",""
"259","C","2.30","3.00",""
"259","S","3.00","7.00","H"
"259","P","7.00","19.00",""
"259","S","19.00","5.00","H"
"259","P","5.00","6.30",""
"259","C","6.30","7.00",""
"259","W","7.00","18.30",""
"259","L","18.30","20.30",""
"259","P","20.30","22.00",""
"259","S","22.00","8.00","A"
"259","P","8.00","14.00",""
"259","S","14.00","16.30","A"
"259","P","16.30","22.00",""
"259","S","22.00","5.00","A"
"259","P","5.00","7.10",""
"259","W","7.10","19.00",""
"259","L","19.00","20.45",""
"259","C","20.45","21.15",""
"259","S","21.15","23.59","H"
"259","S","0.00","4.00","H"
"259","P","4.00","5.00",""
"259","S","5.00","6.00","H"
"259","P","6.00","16.30",""
"259","C","16.30","17.00",""
"259","W","17.00","0.45",""
"259","C","0.45","1.15",""
"259","S","1.15","8.00","H"
"259","P","8.00","9.00",""
"259","S","9.00","11.45","H"
"259","P","11.45","16.00",""
"259","C","16.00","16.30",""
"259","W","16.30","23.50",""
"259","C","23.50","0.00",""
"259","S","0.00","9.00","H"
"259","P","9.00","22.00",""
"259","S","22.00","8.00","H"
"259","P","8.00","22.00",""
"259","S","22.00","9.00","H"
"259","P","9.00","23.00",""
"259","S","23.00","23.59","H"
"264","P","0.00","0.30",""
"264","S","0.30","5.30","H"
"264","P","5.30","9.30",""
"264","C","9.30","10.00",""
"264","W","10.00","18.30",""
"264","C","18.30","19.00",""
"264","P","19.00","2.30",""
"264","S","2.30","7.30","H"
"264","P","7.30","17.00",""
"264","C","17.00","18.00",""
"264","W","18.00","22.00",""
"264","C","22.00","22.30",""
"264","P","22.30","2.30",""
"264","S","2.30","6.30","H"
"264","P","6.30","22.00",""
"264","S","22.00","6.00","H"
"264","P","6.00","17.00",""
"264","C","17.00","18.00",""
"264","W","18.00","22.30",""
"264","C","22.30","23.30",""
"264","P","23.30","2.00",""
"264","S","2.00","9.30","H"
"264","P","9.30","20.00",""
"264","C","20.00","20.30",""
"264","W","20.30","9.00",""
"264","C","9.00","9.40",""
"264","P","9.40","10.00",""
"264","S","10.00","16.00","H"
"264","P","16.00","23.59",""
"264","S","0.00","4.00","H"
"264","C","4.00","4.30",""
"264","W","4.30","13.00",""
"264","C","13.00","13.30",""
"264","P","13.30","23.00",""
"264","S","23.00","3.00","H"
"264","P","3.00","3.15",""
"264","C","3.15","3.30",""
"264","W","3.30","16.30",""
"264","C","16.30","17.00",""
"264","P","17.00","19.00",""
"264","S","19.00","6.00","H"
"264","P","6.00","14.30",""
"264","S","14.30","16.00","H"
"264","P","16.00","17.30",""
"264","C","17.30","18.00",""
"264","W","18.00","5.15",""
"264","C","5.15","6.00",""
"264","P","6.00","8.00",""
"264","S","8.00","14.00","H"
"264","P","14.00","20.30",""
"264","C","20.30","21.00",""
"264","W","21.00","3.30",""
"264","C","3.30","4.00",""
"264","P","4.00","5.00",""
"264","S","5.00","10.00","H"
"264","P","10.00","23.30",""
"264","S","23.30","6.00","H"
"264","P","6.00","12.15",""
"264","C","12.15","12.40",""
"264","W","12.40","22.00",""
"264","C","22.00","22.30",""
"264","P","22.30","23.30",""
"264","S","23.30","5.00","H"
"264","P","5.00","23.00",""
"264","S","23.00","23.59","H"
"264","P","0.00","0.30",""
"264","C","0.30","1.00",""
"264","W","1.00","9.50",""
"264","C","9.50","10.15",""
"264","P","10.15","23.59",""
"266","S","0.00","7.30","H"
"266","P","7.30","9.15",""
"266","C","9.15","9.30",""
"266","W","9.30","21.32",""
"266","C","21.32","22.00",""
"266","P","22.00","23.00",""
"266","S","23.00","9.30","H"
"266","P","9.30","14.30",""
"266","S","14.30","16.00","H"
"266","P","16.00","16.45",""
"266","C","16.45","17.00",""
"266","W","17.00","5.00",""
"266","L","5.00","9.00",""
"266","C","9.00","9.30",""
"266","P","9.30","10.30",""
"266","S","10.30","14.30","H"
"266","P","14.30","18.00",""
"266","S","18.00","22.00","H"
"266","P","22.00","23.59",""
"266","S","0.00","9.00","H"
"266","P","9.00","10.45",""
"266","C","10.45","11.00",""
"266","W","11.00","18.00",""
"266","C","18.00","18.30",""
"266","P","18.30","23.59",""
"266","S","0.00","11.00","H"
"266","P","11.00","15.00",""
"266","S","15.00","17.00","H"
"266","P","17.00","22.15",""
"266","C","22.15","22.30",""
"266","W","22.30","8.00",""
"266","L","8.00","12.30",""
"266","C","12.30","13.00",""
"266","S","13.00","17.30","H"
"266","P","17.30","23.00",""
"266","S","23.00","7.00","H"
"266","P","7.00","8.30",""
"266","C","8.30","9.00",""
"266","W","9.00","19.30",""
"266","C","19.30","20.00",""
"266","P","20.00","23.00",""
"266","S","23.00","7.30","H"
"266","P","7.30","16.30",""
"266","C","16.30","17.00",""
"266","W","17.00","2.30",""
"266","C","2.30","3.00",""
"266","P","3.00","4.00",""
"266","S","4.00","9.00","H"
"266","P","9.00","13.00",""
"266","S","13.00","16.30","H"
"266","P","16.30","19.30",""
"266","C","19.30","20.00",""
"266","W","20.00","9.00",""
"266","C","9.00","9.30",""
"266","P","9.30","10.30",""
"266","S","10.30","14.30","H"
"266","P","14.30","23.00",""
"266","S","23.00","4.00","H"
"266","P","4.00","6.00",""
"266","C","6.00","7.00",""
"266","W","7.00","18.30",""
"266","C","18.30","19.30",""
"266","P","19.30","22.30",""
"266","S","22.30","8.30","H"
"266","P","8.30","1.00",""
"266","S","1.00","5.00","H"
"266","P","5.00","6.00",""
"266","C","6.00","7.00",""
"266","W","7.00","19.00",""
"266","C","19.00","20.00",""
"266","P","20.00","23.00",""
"266","S","23.00","8.00","H"
"266","P","8.00","21.00",""
"266","C","21.00","21.30",""
"266","W","21.30","23.59",""
"269","S","0.00","7.30","H"
"269","P","7.30","9.00",""
"269","C","9.00","9.30",""
"269","W","9.30","20.30",""
"269","L","20.30","21.00",""
"269","P","21.00","23.00",""
"269","S","23.00","9.00","A"
"269","P","9.00","11.50",""
"269","C","11.50","12.00",""
"269","W","12.00","16.30",""
"269","C","16.30","17.00",""
"269","P","17.00","2.00",""
"269","S","2.00","11.00","H"
"269","P","11.00","23.30",""
"269","S","23.30","8.00","H"
"269","P","8.00","9.00",""
"269","C","9.00","9.30",""
"269","W","9.30","20.45",""
"269","L","20.45","23.59",""
"269","P","0.00","1.00",""
"269","S","1.00","10.00","A"
"269","P","10.00","13.30",""
"269","C","13.30","13.45",""
"269","W","13.45","0.30",""
"269","S","17.00","18.00","A"
"269","C","0.30","1.00",""
"269","P","1.00","2.00",""
"269","S","2.00","10.30","H"
"269","P","10.30","23.59",""
"269","S","0.00","10.00","H"
"269","P","10.00","23.00",""
"269","S","23.00","9.00","H"
"269","P","9.00","11.00",""
"269","C","11.00","11.18",""
"269","W","11.18","19.00",""
"269","L","19.00","20.00",""
"269","P","20.00","0.30",""
"269","S","0.30","4.30","A"
"269","P","4.30","5.15",""
"269","C","5.15","5.30",""
"269","W","5.30","14.30",""
"269","C","14.30","15.00",""
"269","P","15.00","23.59",""
"269","S","0.00","7.30","H"
"269","P","7.30","23.30",""
"269","S","23.30","10.00","H"
"269","P","10.00","20.30",""
"269","C","20.30","20.45",""
"269","W","20.45","6.00",""
"269","L","6.00","7.00",""
"269","S","7.00","9.00","A"
"269","P","9.00","16.00",""
"269","S","16.00","23.00","A"
"269","P","23.00","0.30",""
"269","C","0.30","0.45",""
"269","W","0.45","8.45",""
"269","C","8.45","9.00",""
"269","P","9.00","9.30",""
"269","S","9.30","15.00","H"
"269","P","15.00","1.00",""
"269","S","1.00","10.30","H"
"269","P","10.30","23.59",""
"271","S","0.00","3.00","H"
"271","P","3.00","4.00",""
"271","C","4.00","4.30",""
"271","W","4.30","10.00",""
"271","C","10.00","10.30",""
"271","P","10.30","11.00",""
"271","S","11.00","14.00","A"
"271","P","14.00","14.30",""
"271","W","14.30","20.50",""
"271","C","20.50","21.20",""
"271","P","21.20","0.30",""
"271","S","0.30","8.00","H"
"271","P","8.00","23.30",""
"271","S","23.30","7.30","H"
"271","P","7.30","1.00",""
"271","S","1.00","8.30","H"
"271","P","8.30","9.15",""
"271","C","9.15","10.00",""
"271","W","10.00","19.45",""
"271","C","19.45","20.15",""
"271","P","20.15","2.15",""
"271","S","2.15","10.00","A"
"271","P","10.00","16.15",""
"271","W","16.15","1.00",""
"271","C","1.00","1.30",""
"271","S","1.30","8.30","H"
"271","P","8.30","1.00",""
"271","S","1.00","8.30","H"
"271","P","8.30","9.45",""
"271","C","9.45","10.30",""
"271","W","10.30","22.30",""
"271","P","22.30","1.00",""
"271","S","1.00","9.30","A"
"271","P","9.30","16.00",""
"271","C","16.00","16.30",""
"271","W","16.30","23.30",""
"271","C","23.30","23.59",""
"271","P","0.00","1.15",""
"271","S","1.15","9.00","H"
"271","P","9.00","1.00",""
"271","S","1.00","8.45","H"
"271","C","8.45","9.30",""
"271","W","9.30","11.50",""
"271","L","11.50","12.30",""
"271","P","12.30","14.30",""
